user,date,text,latitude,longitude
edmaditya,Tue Aug 13 05:26:35 +0000 2019,I'm at Mushola Al Kautsar Pertamina Energi https://t.co/AMJQvjPR4m,-6.17308263,106.83231262
jemsichtiarto,Tue Aug 13 05:19:54 +0000 2019,"Judul: “Masih saya pantau gan..”
ID: @jemsichtiarto 
.
Pembangunan yang masif akhir-akhir ini benar-benar “melelahk… https://t.co/3CUQBVOtx7",-6.1803,106.8233
singomoto,Tue Aug 13 05:08:14 +0000 2019,"Terima kasih kepada francine.ays dan beacukaidumai yg sudah menemani explorasi foto di Kota Dumai minggu lalu.
Tanp… https://t.co/2BomHSKnfP",-6.1726836,106.83854104
andrewiredja,Tue Aug 13 05:08:04 +0000 2019,"#wiredjalove @appcelerro and @ayladimitri 
Shoot at karinwijaya beautiful house. Styled by: @ramadicandra and brush… https://t.co/4fkTfDaVVw",-6.1803,106.8233
isyeh93,Tue Aug 13 05:03:09 +0000 2019,Emesh bia tuh sama kmu de... @ Plaza Atrium Senen https://t.co/hRVp9Gl6nT,-6.17667428,106.84125472
danusagoro,Tue Aug 13 05:02:43 +0000 2019,Cihuy! Bentar lagi uda mau 17 Agustus nih.  Siapa yang sudah ada rencana buat ikut lomba atau ikut upacara nih ? ⁣😎… https://t.co/Tk2DYK0z97,-6.1803,106.8233
TulisanBlogger,Tue Aug 13 05:02:21 +0000 2019,"#IstilahSEO akan dimulai lagi... start dengan apa itu SEO⁣
⁣
#SEO atau Search Engine Optimization adalah segala upa… https://t.co/jMkfaKa8Eu",-6.1803,106.8233
azknrhkm,Tue Aug 13 04:53:35 +0000 2019,As the sentences swarm  in permanent light. The reign of the feverish dream. Hearts of darkness  beating fast. Our… https://t.co/RGlIagg6rN,-6.1803,106.8233
lokerlink,Tue Aug 13 04:48:26 +0000 2019,"WE'RE HIRING NOW!
•
Job Vacancy : FINANCE MANAGER
Work Place : JAKARTA
•
•
•
Visit &amp; Join Us Now :… https://t.co/XNoRx2EPHU",-6.1803,106.8233
spkepspsi,Tue Aug 13 04:44:03 +0000 2019,"Training Media dan Komunikasi untuk Kampanye K3 pada tanggal 13-14 Agustus 2019.

#campaign #K3 @ Ibis Jakarta Tama… https://t.co/Jjd5iAbdsi",-6.18743,106.82684
Ferdhyferdot,Tue Aug 13 04:43:25 +0000 2019,Fana Fatamorgana 🤓 @ Jakarta  Indonesia https://t.co/QW25jxHXTS,-6.1803,106.8233
Anandabhairava,Tue Aug 13 04:39:53 +0000 2019,I'm at Four Points by Sheraton Jakarta in Jakarta Pusat  DKI Jakarta https://t.co/rKYHF2LPDO https://t.co/p4cnr5GMkX,-6.18830218,106.82309945
indahnuria,Tue Aug 13 04:37:07 +0000 2019,"My mini-me in purple 💜💜💜
.
.
.

#minime #helloayko #eidmubarak #eidaladha #eidaladha2019 #alhamdulillah… https://t.co/SqigU48dF9",-6.1803,106.8233
PTKSSI_BPPT,Tue Aug 13 04:28:23 +0000 2019,"#Repost @bppt_ri
•  •  •  •  •
Badan Pengkajian dan Penerapan Teknologi (BPPT) kumpulkan milenial dan selenial (set… https://t.co/fQPpZC4Ey2",-6.18466155,106.8221391
spkepspsi,Tue Aug 13 04:26:10 +0000 2019,"Ratify ILO C176

#ratifyilo176 @ Ibis Jakarta Tamarin https://t.co/YtJUSbSoBM",-6.18743,106.82684
YulioChandra,Tue Aug 13 04:25:11 +0000 2019,"Bunci tumis Udang  garing &amp; gurih 🤤... MAKNYESSS !! 😋👍
.
.
.
#LULUATKITCHEN
#indonesianfood #lunch #makansiang… https://t.co/MtM4C17AHq",-6.1803,106.8233
fafeby,Tue Aug 13 04:22:02 +0000 2019,"Suka sama konten ini 😍
.
.
#Repost @IndonesiaBaikId with get_repost
・・・
Sore SohIB 

Pemerintah Indonesia telah mem… https://t.co/eCwHWE8op1",-6.1803,106.8233
kaosanaislam,Tue Aug 13 04:19:30 +0000 2019,Jangan pernah merasa dirimu sendiri dalam hidup ini  karena selalu ada seseorang yang peduli  yang menyebutkan nama… https://t.co/nYfPzZGOIS,-6.1803,106.8233
ek4kurniawan,Tue Aug 13 04:14:14 +0000 2019,Dulu waktu pertama belajar motret  teknik panning susah bener di pelajari  coba berkali2 gagal lagi gagal lagi. Mot… https://t.co/skBJgcXR6n,-6.17148,106.82649
suraji_a,Tue Aug 13 04:12:42 +0000 2019,Pembahasan Laporan Survey dan Rencana Studi NFC NZ Muara Baru. #JICA (@ Biro Perencanaan KKP) https://t.co/baMNy7RWrM,-6.1795937,106.8322055
davidchaniago88,Tue Aug 13 03:51:00 +0000 2019,Duo Pandayuang nak lakeh sampai ee.. @ Jakarta  Indonesia https://t.co/lQRbzxT876,-6.1803,106.8233
sudinsdajaksel,Tue Aug 13 03:26:01 +0000 2019,Kegiatan loading mobilisasi pemindahan alat berat Excavator Long Arm Sumitomo XL30 dari Dumping site Srengseng Sawa… https://t.co/g2HCLjFg2c,-6.1803,106.8233
pengolahan_mutu,Tue Aug 13 03:18:21 +0000 2019,"Kerangka Logis Pembangunan Zona Integritas Menuju WBK/WBBM. 
@kempanrb 
@kkpgoid 
@itjen_kkp 
ditjen_pdspkp 
innesr… https://t.co/VCtnHK7sLF",-6.17912296,106.83447879
charlesbonar,Tue Aug 13 03:04:06 +0000 2019,"Ngobrol santai bareng Bang @charlesbonar di sela-sela rehat 2 DAYS WORKSHOP ""THE POWER OF PUBLIC SPEAKING WORKSHOP… https://t.co/XmJJUrj9AU",-6.1803,106.8233
tantaginting,Tue Aug 13 02:57:54 +0000 2019,"Bukan Fashion  Bukan Style  tapi Karya....!!!!
.
Belakangan ini banyak yg nge dm nanya’in soal cara masuk ke entert… https://t.co/bH6ona4af6",-6.1803,106.8233
indahnuria,Tue Aug 13 02:57:45 +0000 2019,"Hari Raya Idul Adha yang selalu mengingatkan kita akan kekuatan ikhlas  syukur dan berserah diri pada-Nya.
.
.
.
Se… https://t.co/vSBwX9qPUJ",-6.1803,106.8233
lokerlink,Tue Aug 13 02:50:01 +0000 2019,"WE'RE HIRING NOW!
•
Job Vacancy : PROJECT MANAGER
Work Place : JAKARTA
•
•
•
Visit &amp; Join Us Now :… https://t.co/wtfmRG2RxJ",-6.1803,106.8233
iniAlex,Tue Aug 13 02:47:05 +0000 2019,"Gunung halu dan manusia paling yahud dalam hal teknologi  ah colek wsuhendranext pasti tahu ini dimana
#meetup… https://t.co/1PlAaPUTzb",-6.18467879,106.82487119
hartono238,Tue Aug 13 02:43:56 +0000 2019,Baru saja mengirim foto @ Jakarta  Indonesia https://t.co/CZ1dWokJpr,-6.1803,106.8233
isyeh93,Tue Aug 13 02:22:18 +0000 2019,"#latepost✌  jalan"" sama ayah.. @ Hokben  Atrium. https://t.co/pqx7NqdEhc",-6.1770449,106.84114829
NSTENDA,Tue Aug 13 02:10:13 +0000 2019,Pemasangan tenda dekor idul adha di Komplek BI Pasar Minggu. Organized by NSTenda https://t.co/R2Jv5hIMtV… https://t.co/JRryJO8rMP,-6.1803,106.8233
themoonpolice,Tue Aug 13 02:05:42 +0000 2019,Sumpah Komik ini lucu dan paling lucu deh 😅😅😅😅😅 @ Jakarta  Indonesia https://t.co/sLlrEGvWP3,-6.1803,106.8233
auliaurora,Tue Aug 13 02:04:22 +0000 2019,"Sold

45.000
Esprit
White

More info/ buy
What’sapp: 081283806462

#auliauroragaragesale
#hm #h&amp;m #basich&amp;m… https://t.co/GrFAvxkU1j",-6.1803,106.8233
NSTENDA,Tue Aug 13 02:01:45 +0000 2019,Pemasangan Kursi dan Meja untuk rapat di polda metro jaya. Organized by NSTenda https://t.co/R2Jv5i0nSv #sewatenda… https://t.co/q0ta4g9N6A,-6.1803,106.8233
sukmapieters,Tue Aug 13 01:59:29 +0000 2019,"Konser DOLANAN PROJECT

By Alex Satria x Sukma Pieters
With Jakarta String Corner Orchestra

.
.

🗓: Minggu  15 Sep… https://t.co/GHw6yVtfkU",-6.1803,106.8233
fhuray,Tue Aug 13 01:50:53 +0000 2019,The Grit @ Jakarta  Indonesia https://t.co/EbvlwkaKKO,-6.1803,106.8233
N3nK_L1nd4,Tue Aug 13 01:46:23 +0000 2019,#moodbooster #morningbooster #laguenakpakebanget #GlassTiger #Rescued(ByTheArmsOfLove) @ Jakarta  Indonesia https://t.co/9tRPwwA5EU,-6.1803,106.8233
Ardiani_Puspa,Tue Aug 13 01:44:05 +0000 2019,"Si comel ompong yg udah beranjak gede..
Yg udah gak ompong lagi..
Yg walaupun udah gak ompong  tapi masih tetep com… https://t.co/QwcfJXSRGI",-6.1803,106.8233
smibrick,Tue Aug 13 01:31:41 +0000 2019,Tinggalkan Dak Konvensional Untuk Bangun Rumah Atau Kantor Anda. Saatnya Beralih Ke Dak Keraton. Membangun Menjadi… https://t.co/OCDOXmCAxy,-6.1803,106.8233
huguawakatobi,Tue Aug 13 01:27:10 +0000 2019,"74 tahun
NEGARA KESATUAN REPUBLIK INDONESIA

"" Menuju Indonesia Unggul ""
Selamat Hari Ulang Tahun RI Ke-74

Merdeka… https://t.co/7ug9gA8QHJ",-6.17148,106.82649
edrickojn,Tue Aug 13 01:18:56 +0000 2019,I'm at Stasiun Tanah Abang in Jakarta Pusat  DKI Jakarta https://t.co/YCrSysuN1c,-6.18527162,106.81080546
MochAmar92,Tue Aug 13 01:10:29 +0000 2019,#latepost @ Jakarta  Indonesia https://t.co/L4g4DUjrsO,-6.1803,106.8233
Mukhammad_B,Tue Aug 13 01:08:17 +0000 2019,OPEN ORDER !!! Halo.. Agan  sista  yang baik hati dan budiman.. Kami dari Venus Balon mau mempromosikan hasil dari… https://t.co/9Crvke7rOl,-6.1803,106.8233
Mukhammad_B,Tue Aug 13 01:07:54 +0000 2019,OPEN ORDER !!! Halo.. Agan  sista  yang baik hati dan budiman.. Kami dari Venus Balon mau mempromosikan hasil dari… https://t.co/93PB2bzmQs,-6.1803,106.8233
Mukhammad_B,Tue Aug 13 01:07:26 +0000 2019,OPEN ORDER !!! Halo.. Agan  sista  yang baik hati dan budiman.. Kami dari Venus Balon mau mempromosikan hasil dari… https://t.co/AyvuxJlxhG,-6.1803,106.8233
hedymaureen,Tue Aug 13 00:56:33 +0000 2019,"After Woman  flowers are the most divine creations - Christian Dior

Special Thanks dear @trully_true &amp; roubee… https://t.co/8Mk5uASsev",-6.1803,106.8233
edmaditya,Tue Aug 13 00:53:51 +0000 2019,I'm at Markas KOSTRAD in Jakarta  Pusat https://t.co/EX1Z6sBmCb,-6.17306971,106.83232217
edmaditya,Tue Aug 13 00:53:35 +0000 2019,I'm at Gedung Annex Pertamina in Jakarta https://t.co/ono4eqC7qb,-6.17310277,106.8323219
edmaditya,Tue Aug 13 00:53:22 +0000 2019,I'm at CSS Pertamina - Gd. Annex Pertamina  lt. 1 in Jakarta Capital Region https://t.co/yMN4lhZwCJ,-6.17310087,106.83247171
edmaditya,Tue Aug 13 00:53:14 +0000 2019,I'm at Gedung Annex PT PERTAMINA (PERSERO) https://t.co/dDiCvEeHW0,-6.17311417,106.83226628
DodiWardana,Tue Aug 13 00:52:56 +0000 2019,I just finished cycling 26.15 km in 1h:24m:41s with #Endomondo #endorphins null,-6.18131,106.830675
edmaditya,Tue Aug 13 00:52:56 +0000 2019,I'm at Kantor Pusat PT Pertamina (Persero) in Jakarta Pusat  DKI Jakarta https://t.co/lMjLEkxxB5,-6.17309962,106.83229544
faisal_issom,Tue Aug 13 00:51:38 +0000 2019,I just finished cycling 26.41 km in 1h:09m:23s with #Endomondo #endorphins null,-6.18200437,106.82188589
akhyar_22,Tue Aug 13 00:46:04 +0000 2019,"B for Bitc-⁣
Eh Bit...buah Bit maksudnya hehehehe @ Jakarta  Indonesia https://t.co/BCnLbxCK6s",-6.1803,106.8233
RivalHimran,Tue Aug 13 00:43:33 +0000 2019,"Ari sihasale sama Ayu Azhari?? 
.
.
😃😃😃😛😛 @ Jakarta  Indonesia https://t.co/KnwNGhVQ7O",-6.1803,106.8233
frikarashi,Tue Aug 13 00:42:43 +0000 2019,"Everyday
.
.
.
#krl #cape #woi #ganas #tebetganas @ Jakarta  Indonesia https://t.co/zENYFgBpZr",-6.1803,106.8233
lokerlink,Tue Aug 13 00:36:10 +0000 2019,"WE'RE HIRING NOW!
•
Job Vacancy : IOS PROGRAMMER
Work Place : JAKARTA
•
•
•
Visit &amp; Join Us Now :… https://t.co/BWa6e6cJrn",-6.1803,106.8233
fifihandayani14,Tue Aug 13 00:28:35 +0000 2019,Baru saja mengirim foto @ Jakarta  Indonesia https://t.co/BvtEMoKKTP,-6.1803,106.8233
RahadianRiza,Tue Aug 13 00:28:32 +0000 2019,"keluar
#CommuterLife
#POTDLINIKINI 
@linikini_id @ Gondangdia railway station https://t.co/1A4nis20Ot",-6.18555556,106.83222222
tofasetiyawan,Tue Aug 13 00:22:41 +0000 2019,"13-08-2019
Morning Supranational???
Thursday ROAR🔥🔥🔥
Kecetaran Queens Supranational Indonesia 2017 &amp; 2019❤❤
Queen J… https://t.co/rcXsiDS4U6",-6.1803,106.8233
yudhady28,Tue Aug 13 00:12:30 +0000 2019,".
Tenang dan selesaikan. Itulah salah satu teladan dari Alm. Kak Azrul Azwar kepada kami pada saat itu

Kalau yang… https://t.co/ndGocEXu4E",-6.1758,106.83114
Aryo_MA,Tue Aug 13 00:10:17 +0000 2019,Sebuah laporan terbaru dari firma riset global  canalys mencatat #OPPO sebagai pemimpin pangsa pasar smartphone di… https://t.co/jEMIQdHvqr,-6.1803,106.8233
charlesbonar,Tue Aug 13 00:07:30 +0000 2019,"2 DAYS WORKSHOP ""THE POWER OF PUBLIC SPEAKING WORKSHOP with @charlesbonar 
@charlesbonar

#charlesbonarsirait… https://t.co/28ZHaq2IQh",-6.1803,106.8233
charlesbonar,Tue Aug 13 00:04:15 +0000 2019,"2 DAYS WORKSHOP ""THE POWER OF PUBLIC SPEAKING WORKSHOP with @charlesbonar 
@charlesbonar

#charlesbonarsirait… https://t.co/PcM3CioCzz",-6.1803,106.8233
charlesbonar,Tue Aug 13 00:01:23 +0000 2019,"2 DAYS WORKSHOP ""THE POWER OF PUBLIC SPEAKING WORKSHOP with @charlesbonar 
@charlesbonar

#charlesbonarsirait… https://t.co/PGS45NNSlH",-6.1803,106.8233
charlesbonar,Tue Aug 13 00:01:23 +0000 2019,"2 DAYS WORKSHOP ""THE POWER OF PUBLIC SPEAKING WORKSHOP with @charlesbonar 
@charlesbonar

#charlesbonarsirait… https://t.co/PGS45NNSlH",-6.1803,106.8233
charlesbonar,Mon Aug 12 23:56:14 +0000 2019,"2 DAYS WORKSHOP ""THE POWER OF PUBLIC SPEAKING WORKSHOP with @charlesbonar 
@charlesbonar

#charlesbonarsirait… https://t.co/ahWnbaOD7S",-6.1803,106.8233
charlesbonar,Mon Aug 12 23:52:48 +0000 2019,"2 DAYS WORKSHOP ""THE POWER OF PUBLIC SPEAKING WORKSHOP with @charlesbonar 
@charlesbonar

#charlesbonarsirait… https://t.co/gkdxLJyAuU",-6.1803,106.8233
angkasamega,Mon Aug 12 23:51:42 +0000 2019,"Official Announcement!
Persiapan @frederikacull - Miss Universe Indonesia 2019 ke ajang @missuniverse 2019 bersama… https://t.co/uX5wzTytBe",-6.17148,106.82649
JuloMN,Mon Aug 12 23:50:49 +0000 2019,"Be a warrior Not a Worrier
.
Illustration for sale.
Email or Dm to Hire me
.
#warrior #worrier #tshirt @ Jakarta  I… https://t.co/A7m3afy6Kz",-6.1803,106.8233
helmyyahya,Mon Aug 12 23:42:37 +0000 2019,Terima kasih unt kunjungan Menkominfo  Chief Rudy Antara kemaren ke TVRI untuk shooting greeting HUT Kemerdekaan RI… https://t.co/qUSHIviJpd,-6.1803,106.8233
adrian10totti,Mon Aug 12 23:33:49 +0000 2019,Satu halaman soal atletik lagi.. Hanya di @hariankompas dan https://t.co/0CH1dsBVxl.. #adadikompas #berimakna @ Jak… https://t.co/BI8W2EQdl1,-6.1803,106.8233
RizaldiSiagian,Mon Aug 12 23:23:41 +0000 2019,Pagi ini Jakarta semakin kering  padang rumput menandus  alang-alang memerah. @ Jakarta  Indonesia https://t.co/AUOI9edBo0,-6.1803,106.8233
tommyfabianus,Mon Aug 12 23:22:25 +0000 2019,"Jakarta  mid 2019.
.
.
.
#inijakartabung
. 
#doubleyedge #streetphotography #photoobserve #everydayeverywhere… https://t.co/r190VxjrJH",-6.1803,106.8233
rionium,Mon Aug 12 23:09:35 +0000 2019,Early morn in #jakarta #samsung #galaxys10 @ Jakarta  Indonesia https://t.co/u6Pt7NsAgi,-6.1803,106.8233
Arif_Hasan11,Mon Aug 12 22:56:15 +0000 2019,Go around the city ... @ Jakarta  Indonesia https://t.co/CH7aUM1I6I,-6.1803,106.8233
Limasenar,Mon Aug 12 22:42:27 +0000 2019,"Best way to start the week.

indra.firdaus_ bongbongbong your order is here!

#311 #voyager #311grassrootsindonesia… https://t.co/ihuZhtHj2z",-6.1803,106.8233
sewabajuadat,Mon Aug 12 22:03:55 +0000 2019,"|
Temukan koleksi kami lainnya di : (klik dihastag tsb)
|
#KOLEKSI_BAJU_NTT
|
#KOLEKSI_BAJU_ADAT_NUSANTARA
|
|… https://t.co/jar9UPoELK",-6.1803,106.8233
faisal_issom,Mon Aug 12 21:39:12 +0000 2019,I just finished walking 1.26 km in 16m:23s with #Endomondo #endorphins null,-6.18370716,106.81149535
eshape,Mon Aug 12 21:21:39 +0000 2019,"Belajar agama yuk ! 👍
Yang cocok dan benar menurut al Qur’an dan al hadits  kita ikuti.
#nasihatDiri @ Jakarta  Ind… https://t.co/NpfLEHOH2A",-6.1803,106.8233
PeteShiroku,Mon Aug 12 19:19:05 +0000 2019,Off-road recce for possible shoot locations  #CreativeHustle #ShirokuIndonesia @ Jakarta  Indonesia https://t.co/h5FGLCTmQb,-6.1803,106.8233
amelily,Mon Aug 12 18:37:48 +0000 2019,"Gadis... Koq ketinggalan ga ikut foto sih dek ?? 🙄🙄🙄
.
.
.
#rachmaliafamily 
#rayna3y @ Jakarta  Indonesia https://t.co/GRdtMRrsKV",-6.1803,106.8233
amelily,Mon Aug 12 18:34:11 +0000 2019,Kalo si abang beda lagi   ga ikutan mami selfie tp malah gangguin... Katanya ga usah foto2 mami   mami tuh maminya… https://t.co/0y0GAqe1sc,-6.1803,106.8233
amelily,Mon Aug 12 18:28:34 +0000 2019,Anak ini ga bisa liat maminya selfie sebentar aja   mesti nyempil mau ikut foto... Tp klo ntr disuruh foto sm mami… https://t.co/jppHC7Ju0B,-6.1803,106.8233
sewabajuadat,Mon Aug 12 18:07:52 +0000 2019,"Empowering Mandirians With The Spirit Of Kartini's Way
💪🏽💪🏽
.
BAJU ADAT NTT
|
Temukan koleksi kami lainnya di : (kl… https://t.co/KZeuKDYzq4",-6.1803,106.8233
sewabajuadat,Mon Aug 12 18:06:54 +0000 2019,"Baju adat Ntt
.
|
Temukan koleksi kami lainnya di : (klik dihastag tsb)dibawah ini 👇
|
#KOLEKSI_BAJU_NTT ⬇️
Untuk p… https://t.co/LTcHuRQ3ra",-6.1803,106.8233
sewabajuadat,Mon Aug 12 18:05:15 +0000 2019,"Empowering Mandirians With The Spirit Of Kartini's Way
💪🏽💪🏽
.
BAJU ADAT NTT
|
Temukan koleksi kami lainnya di : (kl… https://t.co/zhxrLLqEaK",-6.1803,106.8233
ecatitarsole,Mon Aug 12 18:04:02 +0000 2019,Majooo 🎤🎶💃🏻 @ Jakarta  Indonesia https://t.co/w7FkU6tco2,-6.1803,106.8233
Destabillizers,Mon Aug 12 17:07:46 +0000 2019,#cupangdepok #cupangemerald #cupangindo #cupangkontes #cupangsemarang #cupangaduan #cupangplakatfancy… https://t.co/pLee2Ohdk1,-6.1803,106.8233
Destabillizers,Mon Aug 12 17:07:31 +0000 2019,#cupangdepok #cupangemerald #cupangindo #cupangkontes #cupangsemarang #cupangaduan #cupangplakatfancy… https://t.co/4zL6XnwUXI,-6.1803,106.8233
Destabillizers,Mon Aug 12 17:07:12 +0000 2019,#cupangdepok #cupangemerald #cupangindo #cupangkontes #cupangsemarang #cupangaduan #cupangplakatfancy… https://t.co/VFfQ403SNo,-6.1803,106.8233
AdeIrvanKW,Mon Aug 12 17:03:46 +0000 2019,"PERHATIKAN LINGKARAN MERAH!! 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#elnido #palawan #beach #forumsession #igersph… https://t.co/7g8T2QPFr8",-6.1803,106.8233
pradikacool,Mon Aug 12 16:45:18 +0000 2019,"Untuk Apa ?
🎊🎊🎊🎊
#vlogger #mudaberkarya #world #musicvideo #watermark #dangdutkoplo #hiburan #ceritaku #rindu #hati… https://t.co/C9f3ucOSdK",-6.1803,106.8233
DarwinSinaga10,Mon Aug 12 16:43:52 +0000 2019,Bangsa yang besar adalah bangsa yang tidak pernah melupakan sejarah bangsanya sendiri. 🇮🇩🖖 @ Monumen Nasional https://t.co/O8QYo3nTLR,-6.17540278,106.82711389
NarchisHolic,Mon Aug 12 16:38:48 +0000 2019,#thewedding #pernikahan #adik #congratulations @ Jakarta  Indonesia https://t.co/jCmhxonnHx,-6.1803,106.8233
NarchisHolic,Mon Aug 12 16:36:45 +0000 2019,#thewedding #pernikahan #adik #congratulations @ Jakarta  Indonesia https://t.co/ey1cybAVbO,-6.1803,106.8233
cpnsindonesiaid,Mon Aug 12 16:36:38 +0000 2019,"Kita tunggu kejutannya ya ka..
.
tag teman Kaka yang mau ikutan terkejut
.
.
.
.
.
Kaka mau buku buat persiapan unt… https://t.co/IrzvrsLkmL",-6.1803,106.8233
ariefmgibran,Mon Aug 12 16:36:35 +0000 2019,"#forumlingkarpena 
#InstitutKesenianJakarta 
#bengkelsastraIKJ 
#hijaberscommunity 
#bengkelsastra… https://t.co/GnSJCaqng6",-6.1803,106.8233
try_gumilar,Mon Aug 12 16:21:32 +0000 2019,Baru saja mengirim foto @ Jakarta  Indonesia https://t.co/VIjdkzdgaV,-6.1803,106.8233
try_gumilar,Mon Aug 12 16:20:20 +0000 2019,#chachingcurriculum2019 @ Jakarta  Indonesia https://t.co/9d2Hd7xbU8,-6.1803,106.8233
charlesbonar,Mon Aug 12 16:18:39 +0000 2019,"2 DAYS WORKSHOP ""THE POWER OF PUBLIC SPEAKING WORKSHOP with @charlesbonar 
@charlesbonar

SELASA &amp; RABU  
6 &amp; 7 AGU… https://t.co/lprZ8EZT1w",-6.1803,106.8233
try_gumilar,Mon Aug 12 16:15:59 +0000 2019,Perlu proses bukan protes @ Jakarta  Indonesia https://t.co/bhwV2DQBYW,-6.1803,106.8233
FembrianaK,Mon Aug 12 16:09:13 +0000 2019,"Never lost hope  because it is the key to achieve all your dreams~

#kotu
#jakarta
#kotatuajakarta 
#kotatua… https://t.co/dlwVBPONBu",-6.1803,106.8233
FembrianaK,Mon Aug 12 16:09:13 +0000 2019,"Never lost hope  because it is the key to achieve all your dreams~

#kotu
#jakarta
#kotatuajakarta 
#kotatua… https://t.co/dlwVBPONBu",-6.1803,106.8233
charlesbonar,Mon Aug 12 16:04:44 +0000 2019,"2 DAYS WORKSHOP ""THE POWER OF PUBLIC SPEAKING WORKSHOP with @charlesbonar 
@charlesbonar

SELASA &amp; RABU  
6 &amp; 7 AGU… https://t.co/H471L9JDfb",-6.1803,106.8233
lilimarliena,Mon Aug 12 16:00:52 +0000 2019,Dalam hidup dewasa ini kadang banyak kepura2an. Banyak kepalsuan. Semua demi mendapatkan pujian dan penghargaan. Em… https://t.co/FfQI6vlb3e,-6.1803,106.8233
marzocchins507,Mon Aug 12 15:48:55 +0000 2019,On the road @ Jakarta  Indonesia https://t.co/jrTkagdiKm,-6.1803,106.8233
fadyanova,Mon Aug 12 15:39:23 +0000 2019,Alhamdulillah berkumpul n silaturachim..EidAdhamubaraq🙏😇🌹🌺⚘ @ Jakarta  Indonesia https://t.co/hHGNzXoREL,-6.1803,106.8233
charlesbonar,Mon Aug 12 15:39:11 +0000 2019,"2 DAYS WORKSHOP ""THE POWER OF PUBLIC SPEAKING WORKSHOP with @charlesbonar 
@charlesbonar

SELASA &amp; RABU  
6 &amp; 7 AGU… https://t.co/fS4AcWCeta",-6.1803,106.8233
simonroots,Mon Aug 12 15:31:09 +0000 2019,Happy Birthday Bou Kakak/Itoku @fancylenny2016 selalu penuh Sukacita 😍😍😘 @ Jakarta  Indonesia https://t.co/wV67YFzL0d,-6.1803,106.8233
paytren_jakarta,Mon Aug 12 15:13:51 +0000 2019,"*ECO RACING Menurut Syariah....🌸*

_Monggo yang masih meragukan *bisnis ECO RACING*_
Eco Racing *bukan MLM TAPI PLB… https://t.co/Z69SgiGYLU",-6.1803,106.8233
topik229,Mon Aug 12 15:11:40 +0000 2019,My Dreamcatcher...#onestrangeasia#Indonesia @ Jakarta  Indonesia https://t.co/jfvlPlzO17,-6.1803,106.8233
ReyKKJakarta07,Mon Aug 12 15:11:02 +0000 2019,Yuhu  Udah coba Wifi'an pake @di_cbn belum??? Ini internet Fiber Optic 100% unlimited tanpa kuota  bukan cuma harga… https://t.co/RuSy1Xf8Pf,-6.1803,106.8233
kadehara,Mon Aug 12 15:07:23 +0000 2019,Just posted a photo @ Institut Kesenian Jakarta https://t.co/A4uzOQfQDi,-6.18841395,106.84041241
driec,Mon Aug 12 14:56:34 +0000 2019,"This Badge 🔵⚫ #NotForEveryone

#icielanostrafamiglia
#ularintereciochesiamo

#forzainter 
#semperfidelis @ Jakarta … https://t.co/Vx4hwHD1Hq",-6.1803,106.8233
